Trade#,Symbol,Type,Side,Entry Time,Entry Price,Entry Fee,Exit Time,Exit Price,Exit Fee,Size,Gross P&L,Net P&L,Return %,Hold Hours,Exit Reason,Peak Price,Peak ROC
2155,SQD-USD,roc_momentum,buy,2026-01-02 07:15:00+00:00,0.0916,0.25,2026-01-02 07:16:00+00:00,0.0916,0.25,272.92576419213975,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.0916,-0.10905125408942062
2156,SQD-USD,roc_momentum,buy,2026-01-02 07:16:00+00:00,0.0916,0.25,2026-01-02 07:18:00+00:00,0.0906,0.2472707423580786,272.92576419213975,-0.27292576419214,-0.7701965065502185,-1.09170305676856,0.03333333333333333,roc_peak_drop,0.0918,0.10905125408942062
2157,SQD-USD,roc_momentum,buy,2026-01-02 07:18:00+00:00,0.0906,0.25,2026-01-02 07:19:00+00:00,0.091,0.2511037527593819,275.9381898454746,0.11037527593818917,-0.3907284768211927,0.4415011037527567,0.016666666666666666,roc_reversal,0.091,-0.7633587786259555
2158,SQD-USD,roc_momentum,buy,2026-01-02 07:19:00+00:00,0.091,0.25,2026-01-02 07:20:00+00:00,0.0909,0.24972527472527473,274.72527472527474,-0.02747252747252826,-0.527197802197803,-0.10989010989011304,0.016666666666666666,roc_reversal,0.091,-0.7633587786259555
2159,SQD-USD,roc_momentum,buy,2026-01-02 07:20:00+00:00,0.0909,0.25,2026-01-02 07:21:00+00:00,0.0905,0.2488998899889989,275.02750275027506,-0.11001100110010935,-0.6089108910891082,-0.4400440044004374,0.016666666666666666,roc_reversal,0.0909,-0.7641921397379958
2160,SQD-USD,roc_momentum,buy,2026-01-02 07:21:00+00:00,0.0905,0.25,2026-01-02 07:22:00+00:00,0.0905,0.25,276.24309392265195,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.0905,-1.2008733624454204
2161,SQD-USD,roc_momentum,buy,2026-01-02 07:22:00+00:00,0.0905,0.25,2026-01-02 07:24:00+00:00,0.0906,0.25027624309392266,276.24309392265195,0.027624309392265987,-0.4726519337016567,0.11049723756906395,0.03333333333333333,roc_reversal,0.0906,
2162,SQD-USD,roc_momentum,buy,2026-01-02 07:24:00+00:00,0.0906,0.25,2026-01-02 07:25:00+00:00,0.0907,0.2502759381898455,275.9381898454746,0.02759381898454825,-0.47268211920529724,0.110375275938193,0.016666666666666666,roc_reversal,0.0907,-0.22002200220021528
2163,SQD-USD,roc_momentum,buy,2026-01-02 07:25:00+00:00,0.0907,0.25,2026-01-02 07:28:00+00:00,0.0906,0.24972436604189635,275.63395810363835,-0.027563395810364627,-0.527287761852261,-0.11025358324145851,0.05,roc_peak_drop,0.0907,0.11049723756906271
2164,SQD-USD,roc_momentum,buy,2026-01-02 07:28:00+00:00,0.0906,0.25,2026-01-02 07:29:00+00:00,0.0904,0.24944812362030905,275.9381898454746,-0.0551876379690965,-0.5546357615894055,-0.220750551876386,0.016666666666666666,roc_reversal,0.0906,
2165,SQD-USD,roc_momentum,buy,2026-01-02 07:29:00+00:00,0.0904,0.25,2026-01-02 07:30:00+00:00,0.0904,0.25,276.5486725663717,0.0,-0.5,0.0,0.016666666666666666,roc_reversal,0.0904,-0.22075055187638082
2166,SQD-USD,roc_momentum,buy,2026-01-02 07:30:00+00:00,0.0904,0.25,2026-01-02 07:31:00+00:00,0.0903,0.24972345132743365,276.5486725663717,-0.027654867256634123,-0.5273783185840678,-0.1106194690265365,0.016666666666666666,roc_reversal,0.0904,-0.3307607497243792
2167,SQD-USD,roc_momentum,buy,2026-01-02 07:31:00+00:00,0.0903,0.25,2026-01-02 07:32:00+00:00,0.0902,0.24972314507198226,276.8549280177187,-0.027685492801772665,-0.5274086378737549,-0.11074197120709066,0.016666666666666666,roc_reversal,0.0903,-0.3311258278145601
2168,ZORA-USD,roc_momentum,buy,2026-01-03 12:14:00+00:00,0.04407,0.25,2026-01-03 12:19:00+00:00,0.04437,0.2517018379850238,567.2793283412752,0.17018379850238352,-0.3315180394826403,0.6807351940095341,0.08333333333333333,roc_peak_drop,0.04437,0.9797220323536138
2169,ZORA-USD,roc_momentum,buy,2026-01-03 12:19:00+00:00,0.04437,0.25,2026-01-03 12:21:00+00:00,0.04437,0.25,563.4437683119224,0.0,-0.5,0.0,0.03333333333333333,roc_peak_drop,0.04437,0.6807351940095296
2170,ZORA-USD,roc_momentum,buy,2026-01-03 12:21:00+00:00,0.04437,0.25,2026-01-03 12:23:00+00:00,0.04433,0.24977462249267524,563.4437683119224,-0.02253775073247598,-0.5223123732251512,-0.09015100292990393,0.03333333333333333,roc_peak_drop,0.04437,0.3851381966470502
2171,ZORA-USD,roc_momentum,buy,2026-01-03 12:23:00+00:00,0.04433,0.25,2026-01-03 12:30:00+00:00,0.04496,0.253552898714189,563.9521768554026,0.3552898714189029,-0.14826302729528615,1.4211594856756116,0.11666666666666667,roc_peak_drop,0.04508,1.5544041450777257
2172,ZORA-USD,roc_momentum,buy,2026-01-03 12:30:00+00:00,0.04496,0.25,2026-01-03 12:32:00+00:00,0.04503,0.25038923487544484,556.0498220640569,0.03892348754448433,-0.4614657473309605,0.15569395017793733,0.03333333333333333,roc_peak_drop,0.04503,0.8525914292124792
2173,ZORA-USD,roc_momentum,buy,2026-01-03 12:32:00+00:00,0.04503,0.25,2026-01-03 12:33:00+00:00,0.04475,0.24844548079058404,555.185431934266,-0.15545192094159585,-0.6538974017321799,-0.6218076837663834,0.016666666666666666,roc_peak_drop,0.04503,0.4237288135593209
2174,ZORA-USD,roc_momentum,buy,2026-01-03 12:33:00+00:00,0.04475,0.25,2026-01-03 12:34:00+00:00,0.04463,0.24932960893854753,558.659217877095,-0.06703910614524866,-0.5663687150837962,-0.26815642458099465,0.016666666666666666,roc_reversal,0.04475,-0.11160714285715079
2175,ZORA-USD,roc_momentum,buy,2026-01-03 12:34:00+00:00,0.04463,0.25,2026-01-03 12:35:00+00:00,0.04473,0.25056016132646197,560.1613264620211,0.05601613264619982,-0.44454402868026216,0.22406453058479928,0.016666666666666666,roc_reversal,0.04473,-0.5115658362989328
2176,ZORA-USD,roc_momentum,buy,2026-01-03 12:35:00+00:00,0.04473,0.25,2026-01-03 12:36:00+00:00,0.04475,0.2501117818019226,558.909009613235,0.011178180192264244,-0.4889336016096584,0.044712720769056975,0.016666666666666666,roc_reversal,0.04475,-0.4449388209121219
2177,ZORA-USD,roc_momentum,buy,2026-01-03 12:36:00+00:00,0.04475,0.25,2026-01-03 12:37:00+00:00,0.04477,0.25011173184357544,558.659217877095,0.011173184357541445,-0.488938547486034,0.04469273743016578,0.016666666666666666,roc_reversal,0.04477,-0.4449388209121219
2178,ZORA-USD,roc_momentum,buy,2026-01-03 12:37:00+00:00,0.04477,0.25,2026-01-03 12:38:00+00:00,0.04473,0.2497766361402725,558.4096493187402,-0.0223363859727487,-0.5221130221130212,-0.0893455438909948,0.016666666666666666,roc_reversal,0.04477,-0.04469273743016311
2179,ZORA-USD,roc_momentum,buy,2026-01-03 12:38:00+00:00,0.04473,0.25,2026-01-03 12:41:00+00:00,0.0447,0.24983232729711602,558.909009613235,-0.016767270288398306,-0.5165995975855143,-0.06706908115359322,0.05,roc_peak_drop,0.04482,0.2240645305847888
2180,ZORA-USD,roc_momentum,buy,2026-01-03 12:41:00+00:00,0.0447,0.25,2026-01-03 12:42:00+00:00,0.04456,0.2492170022371365,559.2841163310962,-0.07829977628635028,-0.5775167785234868,-0.3131991051454011,0.016666666666666666,roc_reversal,0.0447,-0.11173184357542443
